"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2020","IL","Illinois","Lake","17097","17097861106","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.7",,,"1.5","1.9","8288","POINT (-88.01991438 42.35827918)","17097861106","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Lake","17097","17097861404","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.3","6076","POINT (-88.07610977 42.35633213)","17097861404","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Lake","17097","17097863701","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.2",,,"1.9","2.5","4500","POINT (-87.93965888 42.29431717)","17097863701","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Lake","17097","17097864204","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.1","2.6","4795","POINT (-88.173976 42.25679004)","17097864204","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Ogle","17141","17141961200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.7",,,"2.4","3.1","5778","POINT (-89.11947748 41.95180218)","17141961200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Saline","17165","17165955700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","4.0","2569","POINT (-88.65076904 37.8076511)","17165955700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Will","17197","17197880117","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.3",,,"2.9","3.7","3365","POINT (-88.03939899 41.71483741)","17197880117","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Will","17197","17197880121","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.6",,,"1.5","1.7","9463","POINT (-88.11973587 41.6727998)","17197880121","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IL","Illinois","Will","17197","17197880305","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.5",,,"1.3","1.8","5585","POINT (-88.17648537 41.70211169)","17197880305","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IN","Indiana","Allen","18003","18003002300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.1",,,"4.8","5.4","5180","POINT (-85.11963171 41.03608146)","18003002300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IN","Indiana","Allen","18003","18003010815","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.4","4484","POINT (-85.03035747 41.16361657)","18003010815","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IN","Indiana","Henry","18065","18065976700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.2","4.0","4521","POINT (-85.53715053 39.82758915)","18065976700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IN","Indiana","Lake","18089","18089020700","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","47.3",,,"46.3","48.2","5183","POINT (-87.51705974 41.607738)","18089020700","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","IN","Indiana","Marion","18097","18097340112","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","37.1",,,"36.0","38.0","4878","POINT (-86.30047016 39.81255316)","18097340112","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","IN","Indiana","Miami","18103","18103952400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.0",,,"3.6","4.4","2896","POINT (-86.05671944 40.75815245)","18103952400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","IN","Indiana","Perry","18123","18123952400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.2","4.2","4099","POINT (-86.75775586 37.97031781)","18123952400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KS","Kansas","Dickinson","20041","20041084100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.7","3.2","4058","POINT (-97.176791 39.04011149)","20041084100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KS","Kansas","Neosho","20133","20133951700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.7","3.4","2685","POINT (-95.47208836 37.70745513)","20133951700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KY","Kentucky","Christian","21047","21047201503","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","0.6",,,"0.5","0.7","3843","POINT (-87.47578314 36.65439658)","21047201503","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KY","Kentucky","Knox","21121","21121930100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.7",,,"5.1","6.2","1797","POINT (-83.68933985 36.91950423)","21121930100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KY","Kentucky","McCracken","21145","21145030400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.0",,,"4.5","5.5","1771","POINT (-88.62270909 37.09950351)","21145030400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","KY","Kentucky","McCracken","21145","21145031302","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","32.0",,,"30.7","33.2","6052","POINT (-88.68070015 37.02209475)","21145031302","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","KY","Kentucky","Wayne","21231","21231920300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.9",,,"4.3","5.5","4063","POINT (-84.86113849 36.8060315)","21231920300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","ME","Maine","Penobscot","23019","23019022500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","4.0","1865","POINT (-68.58749507 45.11537703)","23019022500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","MD","Maryland","Worcester","24047","24047951700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.2","4.0","3281","POINT (-75.15092534 38.28667584)","24047951700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","MI","Michigan","Kent","26081","26081000400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.8","2.4","3281","POINT (-85.64549518 43.00632266)","26081000400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","MI","Michigan","Kent","26081","26081012605","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.5","3303","POINT (-85.56634365 42.93270104)","26081012605","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Dallas","01047","01047956400","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","54.9",,,"52.9","56.7","3150","POINT (-87.01485827 32.42827811)","01047956400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Calhoun","01015","01015002101","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.6",,,"1.5","1.8","3992","POINT (-85.77181534 33.83819541)","01015002101","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Jefferson","01073","01073010706","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.4","4880","POINT (-86.83406419 33.4504124)","01073010706","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Conecuh","01035","01035960400","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","41.4",,,"40.4","42.3","3251","POINT (-87.04116818 31.34926303)","01035960400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Jefferson","01073","01073012305","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","37.6",,,"36.4","38.5","7947","POINT (-86.98584131 33.48222535)","01073012305","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Cullman","01043","01043964300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.1","3.8","5001","POINT (-86.83624791 34.27577935)","01043964300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Calhoun","01015","01015000900","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.9",,,"4.2","5.8","3362","POINT (-85.7931708 33.64793024)","01015000900","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Jefferson","01073","01073012500","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","43.0",,,"42.2","43.7","4454","POINT (-86.95167923 33.53750567)","01073012500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Jefferson","01073","01073012912","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.2","5473","POINT (-86.79411798 33.38520064)","01073012912","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Baldwin","01003","01003011502","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.1","4.0","10534","POINT (-87.66895884 30.38064478)","01003011502","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Jefferson","01073","01073011108","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","27.4",,,"26.2","28.7","4548","POINT (-86.62693458 33.61673501)","01073011108","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2019","AL","Alabama","Butler","01013","01013953100","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","49.7",,,"48.7","50.8","3023","POINT (-86.65336697 31.79667029)","01013953100","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Escambia","01053","01053970300","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","39.6",,,"38.4","40.7","3632","POINT (-87.28020117 31.10875859)","01053970300","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Baldwin","01003","01003010705","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","14.8",,,"12.4","17.5","8331","POINT (-87.89607897 30.63206295)","01003010705","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Jefferson","01073","01073010802","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","6.6",,,"5.4","8.3","3448","POINT (-86.76308889 33.48895376)","01073010802","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2019","AL","Alabama","Jefferson","01073","01073014406","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","33.8",,,"32.7","35.0","5759","POINT (-86.83022886 33.40356017)","01073014406","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Baldwin","01003","01003011102","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","20.8",,,"18.1","23.5","3715","POINT (-87.84105203 30.4741386)","01003011102","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Autauga","01001","01001020300","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.2","75.5","3373","POINT (-86.4602024 32.47543618)","01001020300","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Houston","01069","01069040302","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","35.4",,,"32.9","37.9","3589","POINT (-85.43448261 31.27555399)","01069040302","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Jefferson","01073","01073014203","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","70.5",,,"68.1","72.7","12502","POINT (-86.99463955 33.29031737)","01073014203","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2019","AL","Alabama","Jefferson","01073","01073013300","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","81.9",,,"81.3","82.4","3588","POINT (-86.92910728 33.43686469)","01073013300","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Conecuh","01035","01035960300","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","25.9",,,"23.9","27.7","1731","POINT (-87.24681733 31.35355848)","01035960300","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2019","AL","Alabama","Covington","01039","01039962400","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","40.6",,,"39.7","41.5","3144","POINT (-86.23830634 31.35679532)","01039962400","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Dallas","01047","01047956701","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","38.5",,,"37.1","40.2","1855","POINT (-87.07134173 32.40626205)","01047956701","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Covington","01039","01039961800","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","23.4",,,"21.2","25.9","3129","POINT (-86.51077024 31.2658156)","01039961800","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Jefferson","01073","01073012002","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","86.2",,,"84.5","87.8","6387","POINT (-86.8238572 33.59729727)","01073012002","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Franklin","01059","01059973300","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","20.0",,,"16.5","23.9","3452","POINT (-87.65254062 34.44339502)","01059973300","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Jefferson","01073","01073001100","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","58.7",,,"54.0","62.9","5355","POINT (-86.87713445 33.54293377)","01073001100","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Jefferson","01073","01073005000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.3","3482","POINT (-86.81736199 33.48686617)","01073005000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Butler","01013","01013953200","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"78.0","79.4","4327","POINT (-86.52411722 31.77760789)","01013953200","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Elmore","01051","01051030200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","24.2",,,"22.2","26.0","4757","POINT (-86.21757598 32.70502275)","01051030200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Jefferson","01073","01073012305","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.7","3.2","7947","POINT (-86.98584131 33.48222535)","01073012305","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Calhoun","01015","01015002300","BRFSS","Health Outcomes","Chronic kidney disease among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.9","4.5","3843","POINT (-85.67101785 33.93457433)","01015002300","HLTHOUT","KIDNEY","CrdPrv","Chronic Kidney Disease"
"2020","AL","Alabama","Jefferson","01073","01073010500","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","23.7",,,"20.8","26.5","1628","POINT (-86.91788764 33.42962842)","01073010500","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Escambia","01053","01053970100","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","61.6",,,"58.2","65.1","4516","POINT (-87.06080486 31.19689338)","01053970100","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Conecuh","01035","01035960500","BRFSS","Prevention","Cervical cancer screening among adult women aged 21-65 years","%","Crude prevalence","80.8",,,"79.1","82.5","1771","POINT (-87.00225928 31.46626901)","01035960500","PREVENT","CERVICAL","CrdPrv","Cervical Cancer Screening"
"2020","AL","Alabama","Barbour","01005","01005950200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","14.7",,,"14.0","15.5","4264","POINT (-85.45371481 31.92042793)","01005950200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Bibb","01007","01007010004","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","25.5",,,"23.5","27.4","8767","POINT (-87.27495159 32.94538427)","01007010004","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Jefferson","01073","01073012915","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.2",,,"20.1","22.4","6083","POINT (-86.79936417 33.43515476)","01073012915","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Coosa","01037","01037961000","BRFSS","Health Status","Fair or poor self-rated health status among adults aged >=18 years","%","Crude prevalence","27.0",,,"25.3","28.8","3956","POINT (-86.07539429 32.99443452)","01037961000","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2020","AL","Alabama","Covington","01039","01039961900","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","63.4",,,"59.6","67.2","2127","POINT (-86.46338042 31.26342679)","01039961900","PREVENT","DENTAL","CrdPrv","Dental Visit"
